N,Z,closure,realization,max_finite,max_ref,delta_max
512,25.0,open,59,1.6117209936229404,1.6894031613717466,-0.07768216774880621
512,25.0,open,60,1.6372223462127644,1.618552432058248,0.018669914154516354
512,25.0,open,61,1.4138478489086073,1.4150499690136775,-0.001202120105070259
512,25.0,open,62,2.2767350814943748,2.1202993359476374,0.15643574554673734
512,25.0,open,63,1.7532395444101105,1.7281509486744868,0.02508859573562372
512,25.0,corrected,0,1.301054561148368,1.2997276761761059,0.0013268849722620768
512,25.0,corrected,1,2.0473080166964777,2.0450851260487717,0.0022228906477059773
512,25.0,corrected,2,1.410605873512428,1.4099860416646133,0.000619831847814778
512,25.0,corrected,3,1.9369380353822028,1.9333556271210248,0.0035824082611779495
512,25.0,corrected,4,2.3892155686472174,2.385630462392715,0.003585106254502257
512,25.0,corrected,5,1.3858313716779438,1.3828946517800405,0.0029367198979033393
512,25.0,corrected,6,1.5732502575296126,1.572199142859065,0.001051114670547637
512,25.0,corrected,7,1.6058370985094388,1.6035048574060813,0.002332241103357502
512,25.0,corrected,8,1.8383514686257367,1.8362984992315772,0.002052969394159554
512,25.0,corrected,9,1.5438795332531445,1.5443848156206916,-0.0005052823675470997
512,25.0,corrected,10,2.525180841085618,2.519788421352314,0.005392419733303733
512,25.0,corrected,11,1.3294978598648748,1.3277932950125684,0.0017045648523064116
512,25.0,corrected,12,1.7093715309802548,1.7067979710631713,0.0025735599170835233
512,25.0,corrected,13,1.2683242551604001,1.2645150787861643,0.0038091763742358342
512,25.0,corrected,14,1.625506200170483,1.6233583327871526,0.002147867383330393
512,25.0,corrected,15,1.4339496337914133,1.433136120177808,0.0008135136136053767
512,25.0,corrected,16,1.408478728225447,1.4066227064091716,0.0018560218162753106
512,25.0,corrected,17,2.3919536959731795,2.3881275310394043,0.003826164933775189
512,25.0,corrected,18,1.9698786421908103,1.9675094594502156,0.002369182740594722
512,25.0,corrected,19,2.013040717404424,2.010324830623076,0.0027158867813481535
512,25.0,corrected,20,2.510315345404731,2.5037745169703096,0.006540828434421275
512,25.0,corrected,21,1.696892383055896,1.6962099227302538,0.0006824603256421202
512,25.0,corrected,22,1.3989872287664764,1.3983114613865033,0.0006757673799731023
512,25.0,corrected,23,1.3963156455279275,1.3948438649410129,0.0014717805869146616
512,25.0,corrected,24,1.8997132044520482,1.895835364062286,0.0038778403897621327
512,25.0,corrected,25,2.1009971614040164,2.0972675785317993,0.00372958287221703
512,25.0,corrected,26,1.6064030634294435,1.6053300476072612,0.0010730158221823327
512,25.0,corrected,27,1.5443218258323728,1.5439291787829512,0.00039264704942154616
512,25.0,corrected,28,1.4481921401234226,1.4464806139341086,0.0017115261893139166
512,25.0,corrected,29,1.6441584858056795,1.6428276000235345,0.0013308857821450193
512,25.0,corrected,30,1.620610682506431,1.6165611783052525,0.004049504201178555
512,25.0,corrected,31,1.3968005987121073,1.3946888581930947,0.0021117405190125282
512,25.0,corrected,32,1.56410359623683,1.5641496857128043,-4.608947597439794e-05
512,25.0,corrected,33,1.4443758571359584,1.4443301355583387,4.572157761972839e-05
512,25.0,corrected,34,1.413329109613536,1.4109558423354163,0.002373267278119817
512,25.0,corrected,35,2.0607517623266256,2.0566845538210634,0.004067208505562192
512,25.0,corrected,36,1.6072175323769193,1.6040607661642603,0.0031567662126590346
512,25.0,corrected,37,1.8321430852971827,1.8296510682119247,0.002492017085258036
512,25.0,corrected,38,1.4095198133932483,1.4084578941342838,0.0010619192589644832
512,25.0,corrected,39,1.6335200858288872,1.6334859857504762,3.410007841098128e-05
512,25.0,corrected,40,1.2550527710804844,1.2539985638730238,0.0010542072074606335
512,25.0,corrected,41,1.5321762617420276,1.5321071649524778,6.909678954980514e-05
512,25.0,corrected,42,3.9955112415036877,3.9858377780274767,0.009673463476211008
512,25.0,corrected,43,2.769311244010206,2.7653843180226296,0.0039269259875762685
512,25.0,corrected,44,1.3748205529307993,1.3733594345626148,0.001461118368184522
512,25.0,corrected,45,1.604059163628863,1.6037929711957137,0.00026619243314929264
512,25.0,corrected,46,1.5709985169242293,1.5694361437509987,0.0015623731732306023
512,25.0,corrected,47,1.5900262514930126,1.588473814045442,0.0015524374475706093
512,25.0,corrected,48,2.104277093742143,2.1003027049499488,0.003974388792194361
512,25.0,corrected,49,1.3400382070686447,1.3380697747726573,0.001968432295987421
512,25.0,corrected,50,2.5931272079895296,2.5895211829134763,0.003606025076053232
512,25.0,corrected,51,2.1200573199576023,2.1160080475813214,0.0040492723762808325
512,25.0,corrected,52,1.8352340858253424,1.8331527113299932,0.0020813744953491753
512,25.0,corrected,53,1.283143178148153,1.2812380152580871,0.0019051628900659257
512,25.0,corrected,54,1.8798372085188109,1.879593200293643,0.00024400822516779108
512,25.0,corrected,55,1.3367916108300526,1.335652357717,0.0011392531130525185
512,25.0,corrected,56,1.2570622700382639,1.2553259960841383,0.0017362739541255667
512,25.0,corrected,57,1.6560215985304023,1.6541858115732828,0.0018357869571195007
512,25.0,corrected,58,1.6868631519331851,1.6847141033644626,0.002149048568722556
512,25.0,corrected,59,1.690641863096001,1.6894031613717466,0.001238701724254332
512,25.0,corrected,60,1.6190861095285274,1.618552432058248,0.0005336774702793257
512,25.0,corrected,61,1.4165174076754883,1.4150499690136775,0.0014674386618107604
512,25.0,corrected,62,2.125335311287539,2.1202993359476374,0.005035975339901633
512,25.0,corrected,63,1.7313338074610256,1.7281509486744868,0.003182858786538789
128,30.0,open,0,1.5622419925979474,1.0174332561021113,0.544808736495836
128,30.0,open,1,22.282680559137113,19.502374493776205,2.7803060653609073
128,30.0,open,2,11.56434373793554,5.416671466605697,6.147672271329842
128,30.0,open,3,25.877406934419913,20.88598002330122,4.991426911118694
128,30.0,open,4,22.409919650710886,15.838142550851584,6.571777099859302
128,30.0,open,5,3.133761108113978,4.202466055332665,-1.068704947218687
128,30.0,open,6,17.07467113287339,3.548283630589946,13.526387502283445
128,30.0,open,7,2.5068327004614512,1.0502880748755228,1.4565446255859285
128,30.0,open,8,4.068396217517824,6.1432453470625,-2.074849129544676
128,30.0,open,9,0.8786584829773697,0.5829728523222518,0.2956856306551179
128,30.0,open,10,11.811408372313286,5.225805449590083,6.585602922723203
128,30.0,open,11,4.592255553761977,2.493096159069777,2.0991593946922005
128,30.0,open,12,6.7824843446239855,3.601500004297197,3.1809843403267886
128,30.0,open,13,0.7070562855324599,0.7902576374841058,-0.08320135195164591
128,30.0,open,14,4.689141028625709,1.5068367320532159,3.182304296572493
128,30.0,open,15,0.9591313114303893,0.5556735218980913,0.40345778953229805
128,30.0,open,16,6.0398429029342084,3.6284181803321585,2.41142472260205
128,30.0,open,17,1.0104718700593176,0.3378279005842851,0.6726439694750326
128,30.0,open,18,4.041186781648863,1.6713176087847328,2.3698691728641297
128,30.0,open,19,22.534053915214965,1.982281537916392,20.551772377298573
128,30.0,open,20,0.8990376244153255,0.5064474180349012,0.3925902063804243
128,30.0,open,21,0.5267633143708828,0.3322529333613184,0.19451038100956436
128,30.0,open,22,0.7901649651231125,0.7604367703631939,0.029728194759918614
128,30.0,open,23,3.321483355666643,4.862412278919976,-1.540928923253333
128,30.0,open,24,18.078791152290215,4.7984995921762765,13.280291560113938
128,30.0,open,25,1.1679736176445592,0.6794617809580212,0.48851183668653797
128,30.0,open,26,14.050732548400857,8.166276079786048,5.884456468614809
128,30.0,open,27,4.760844985616253,4.312591101220541,0.44825388439571245
128,30.0,open,28,14.13792279644284,6.17382280160851,7.9640999948343305
128,30.0,open,29,4.4311656504059345,3.4430115532295407,0.9881540971763938
128,30.0,open,30,13.651433020386577,8.73647072358397,4.9149622968026065
128,30.0,open,31,5.632909161381677,2.536808699396025,3.096100461985652
128,30.0,open,32,6.080301588161086,10.694207833733852,-4.613906245572767
128,30.0,open,33,2.2024804565159415,1.577893925822634,0.6245865306933074
128,30.0,open,34,12.425877350875593,5.143492775665797,7.282384575209797
128,30.0,open,35,16.52289435305875,15.178154667431851,1.344739685626898
128,30.0,open,36,1.2183238838319652,0.4043864788760618,0.8139374049559034
128,30.0,open,37,21.87240555407955,11.01818830090304,10.85421725317651
128,30.0,open,38,1.5087378658484996,0.6214431762305411,0.8872946896179584
128,30.0,open,39,23.222735536115383,5.575186183055595,17.647549353059787
128,30.0,open,40,2.418246181451528,2.59814654874604,-0.1799003672945121
128,30.0,open,41,2.483694594709459,1.99922844464014,0.4844661500693188
128,30.0,open,42,1.5757371416392223,1.8474849240030808,-0.27174778236385855
128,30.0,open,43,22.707526714580265,19.916132944895867,2.7913937696843973
128,30.0,open,44,4.605463712168193,2.563711122580578,2.041752589587615
128,30.0,open,45,1.0462854385697749,0.4910050743023953,0.5552803642673796
128,30.0,open,46,2.5702878669061504,1.849509013357013,0.7207788535491375
128,30.0,open,47,0.8498613971963884,5.563163310756627,-4.7133019135602385
128,30.0,open,48,3.866012464799758,2.6537981309329024,1.2122143338668554
128,30.0,open,49,1.5319619698908995,1.3450190391660288,0.18694293072487067
128,30.0,open,50,2.667424066310386,2.012755576830148,0.6546684894802381
128,30.0,open,51,0.6996210015921196,0.5546964959060431,0.1449245056860765
128,30.0,open,52,3.444267698121548,1.8109101020158946,1.6333575961056535
128,30.0,open,53,2.1270178927170043,2.3837403821250445,-0.2567224894080402
128,30.0,open,54,15.161433869460792,13.438067820928358,1.7233660485324336
128,30.0,open,55,1.357007220631969,1.2843855613505366,0.07262165928143238
128,30.0,open,56,2.720383176254318,1.7466881365714364,0.9736950396828814
128,30.0,open,57,2.077430485203691,1.576791735325291,0.5006387498784002
128,30.0,open,58,16.5333203320311,23.528968358479524,-6.995648026448425
128,30.0,open,59,0.8698194296541998,0.8449599467923752,0.0248594828618246
128,30.0,open,60,0.7897983620234205,1.3544895001828485,-0.5646911381594281
128,30.0,open,61,6.251508445255592,5.136774948494123,1.1147334967614686
128,30.0,open,62,0.9409575811489124,1.6375230542631434,-0.696565473114231
128,30.0,open,63,0.7491552900948051,1.215227154831291,-0.4660718647364859
128,30.0,corrected,0,1.0720046585205996,1.0174332561021113,0.054571402418488235
128,30.0,corrected,1,16.704075535593894,19.502374493776205,-2.7982989581823112
128,30.0,corrected,2,4.5558313099875,5.416671466605697,-0.8608401566181971
128,30.0,corrected,3,21.282690430080393,20.88598002330122,0.39671040677917446
128,30.0,corrected,4,16.8646938438424,15.838142550851584,1.0265512929908152
128,30.0,corrected,5,4.782695007279533,4.202466055332665,0.580228951946868
128,30.0,corrected,6,3.4498154599953543,3.548283630589946,-0.09846817059459179
128,30.0,corrected,7,1.1150926072341525,1.0502880748755228,0.06480453235862971
128,30.0,corrected,8,7.239132259592662,6.1432453470625,1.0958869125301618
128,30.0,corrected,9,0.5841921453822159,0.5829728523222518,0.001219293059964044
128,30.0,corrected,10,5.748135575701094,5.225805449590083,0.5223301261110116
128,30.0,corrected,11,2.678128971065594,2.493096159069777,0.18503281199581734
128,30.0,corrected,12,3.3831293363505788,3.601500004297197,-0.2183706679466182
128,30.0,corrected,13,0.7731184615795262,0.7902576374841058,-0.017139175904579584
128,30.0,corrected,14,1.3534016083575708,1.5068367320532159,-0.15343512369564505
128,30.0,corrected,15,0.5630567664688976,0.5556735218980913,0.007383244570806302
128,30.0,corrected,16,3.447329991900838,3.6284181803321585,-0.18108818843132024
128,30.0,corrected,17,0.35000917984201957,0.3378279005842851,0.01218127925773449
128,30.0,corrected,18,1.6292508298258233,1.6713176087847328,-0.042066778958909534
128,30.0,corrected,19,1.96748826430686,1.982281537916392,-0.014793273609531976
128,30.0,corrected,20,0.5131380417942992,0.5064474180349012,0.006690623759397996
128,30.0,corrected,21,0.3483233417055452,0.3322529333613184,0.016070408344226794
128,30.0,corrected,22,0.7024047060780972,0.7604367703631939,-0.05803206428509666
128,30.0,corrected,23,5.019746635257653,4.862412278919976,0.15733435633767723
128,30.0,corrected,24,4.471734107729556,4.7984995921762765,-0.32676548444672093
128,30.0,corrected,25,0.6521264258521993,0.6794617809580212,-0.027335355105821968
128,30.0,corrected,26,9.432515498478482,8.166276079786048,1.2662394186924342
128,30.0,corrected,27,4.49427224167238,4.312591101220541,0.1816811404518397
128,30.0,corrected,28,6.556124364008966,6.17382280160851,0.382301562400456
128,30.0,corrected,29,3.494985099479253,3.4430115532295407,0.0519735462497124
128,30.0,corrected,30,10.667611972589858,8.73647072358397,1.9311412490058881
128,30.0,corrected,31,2.4248959406643964,2.536808699396025,-0.11191275873162843
128,30.0,corrected,32,11.862411074778624,10.694207833733852,1.1682032410447718
128,30.0,corrected,33,1.6735397685276214,1.577893925822634,0.09564584270498733
128,30.0,corrected,34,5.683599425087037,5.143492775665797,0.5401066494212401
128,30.0,corrected,35,16.938704696582995,15.178154667431851,1.760550029151144
128,30.0,corrected,36,0.45018819109758706,0.4043864788760618,0.04580171222152529
128,30.0,corrected,37,12.56520338422392,11.01818830090304,1.547015083320881
128,30.0,corrected,38,0.7045736158186421,0.6214431762305411,0.08313043958810096
128,30.0,corrected,39,5.79247049344654,5.575186183055595,0.2172843103909452
128,30.0,corrected,40,2.901053139210717,2.59814654874604,0.30290659046467683
128,30.0,corrected,41,2.0853503862602762,1.99922844464014,0.0861219416201362
128,30.0,corrected,42,2.5202671464210935,1.8474849240030808,0.6727822224180127
128,30.0,corrected,43,17.732163571394416,19.916132944895867,-2.1839693735014514
128,30.0,corrected,44,2.8031793987693896,2.563711122580578,0.2394682761888114
128,30.0,corrected,45,0.49503212776240707,0.4910050743023953,0.004027053460011754
128,30.0,corrected,46,1.956877045039075,1.849509013357013,0.10736803168206199
128,30.0,corrected,47,5.610940451663272,5.563163310756627,0.04777714090664542
128,30.0,corrected,48,3.3147397242181555,2.6537981309329024,0.6609415932852531
128,30.0,corrected,49,1.2787463757536917,1.3450190391660288,-0.06627266341233717
128,30.0,corrected,50,2.2770755491913137,2.012755576830148,0.2643199723611658
128,30.0,corrected,51,0.5398930606336269,0.5546964959060431,-0.014803435272416232
128,30.0,corrected,52,1.662967456737298,1.8109101020158946,-0.14794264527859657
128,30.0,corrected,53,2.4957575772134404,2.3837403821250445,0.11201719508839592
128,30.0,corrected,54,14.082323448900238,13.438067820928358,0.6442556279718801
128,30.0,corrected,55,1.2928159294458168,1.2843855613505366,0.008430368095280194
128,30.0,corrected,56,1.8685430769528786,1.7466881365714364,0.12185494038144218
128,30.0,corrected,57,1.619860886473453,1.576791735325291,0.04306915114816201
128,30.0,corrected,58,25.43928226928702,23.528968358479524,1.9103139108074956
128,30.0,corrected,59,0.6964048709410229,0.8449599467923752,-0.1485550758513523
128,30.0,corrected,60,1.344280186482283,1.3544895001828485,-0.010209313700565437
128,30.0,corrected,61,5.712756672511006,5.136774948494123,0.5759817240168825
128,30.0,corrected,62,1.274765988797324,1.6375230542631434,-0.36275706546581943
128,30.0,corrected,63,1.3041438058146628,1.215227154831291,0.08891665098337187
256,30.0,open,0,2.7070000692103102,2.71437932582236,-0.007379256612049634
256,30.0,open,1,17.864266431032547,19.502374493776205,-1.6381080627436582
256,30.0,open,2,9.551414294134466,5.416671466605697,4.134742827528768
256,30.0,open,3,21.294463213121656,20.88598002330122,0.4084831898204371
256,30.0,open,4,17.21974740414717,15.838142550851584,1.3816048532955865
256,30.0,open,5,6.420330395416111,4.8178476201320315,1.6024827752840798
256,30.0,open,6,6.621619827460384,3.548283630589946,3.0733361968704376
256,30.0,open,7,1.6976082367076768,1.2053991537139614,0.49220908299371535
256,30.0,open,8,4.725229381565498,6.1432453470625,-1.418015965497002
256,30.0,open,9,11.564636771216565,10.241062272247587,1.323574498968977
256,30.0,open,10,7.817733446884935,5.225805449590083,2.591927997294852
256,30.0,open,11,3.6311743852970317,2.5666177483246964,1.0645566369723354
256,30.0,open,12,19.79219458053988,24.411257805388125,-4.619063224848244
256,30.0,open,13,3.1892453753459806,2.6948261867052654,0.4944191886407152
256,30.0,open,14,24.158921065830132,15.975422054397994,8.183499011432138
256,30.0,open,15,2.2435300149247306,2.059775459771413,0.1837545551533175
256,30.0,open,16,5.502207556708858,3.6284181803321585,1.8737893763766995
256,30.0,open,17,5.131630268143535,5.672602435610763,-0.5409721674672276
256,30.0,open,18,2.676945872115437,1.6713176087847328,1.0056282633307043
256,30.0,open,19,6.459596424963371,1.982281537916392,4.477314887046979
256,30.0,open,20,14.82193491917501,19.366150984016443,-4.544216064841432
256,30.0,open,21,16.466395929008385,20.242355565297455,-3.7759596362890697
256,30.0,open,22,2.7081265155285186,2.158602465865829,0.5495240496626894
256,30.0,open,23,4.21560618674741,4.862412278919976,-0.6468060921725662
256,30.0,open,24,10.777069562179728,4.7984995921762765,5.978569970003451
256,30.0,open,25,20.669401535900167,19.44874715147895,1.2206543844212163
256,30.0,open,26,10.672036467447409,8.166276079786048,2.505760387661361
256,30.0,open,27,4.424204182316701,4.312591101220541,0.1116130810961602
256,30.0,open,28,10.072120784423493,6.17382280160851,3.8982979828149835
256,30.0,open,29,4.035848068231181,3.4430115532295407,0.5928365150016406
256,30.0,open,30,15.136152408114228,17.013204437528678,-1.8770520294144504
256,30.0,open,31,3.7994384625251896,2.536808699396025,1.2626297631291648
256,30.0,open,32,8.570336281791539,10.694207833733852,-2.1238715519423135
256,30.0,open,33,1.7046322581413254,1.577893925822634,0.12673833231869125
256,30.0,open,34,7.364201857431979,5.143492775665797,2.2207090817661825
256,30.0,open,35,15.241201577567377,15.178154667431851,0.06304691013552599
256,30.0,open,36,3.321405348775781,3.9896347742086493,-0.6682294254328682
256,30.0,open,37,19.84688142052127,11.01818830090304,8.828693119618231
256,30.0,open,38,1.0068941222778105,1.3233323205907046,-0.3164381983128941
256,30.0,open,39,18.600878296514427,5.575186183055595,13.025692113458831
256,30.0,open,40,2.962952803434069,2.59814654874604,0.3648062546880291
256,30.0,open,41,19.647003168777566,10.016705324448626,9.63029784432894
256,30.0,open,42,15.651595627478814,17.436063761417124,-1.7844681339383097
256,30.0,open,43,19.11799044353399,19.916132944895867,-0.7981425013618768
256,30.0,open,44,3.4760666293881495,2.563711122580578,0.9123555068075713
256,30.0,open,45,2.609924740244871,3.489161031498683,-0.8792362912538119
256,30.0,open,46,2.2498863465966155,1.849509013357013,0.40037733323960256
256,30.0,open,47,16.75090290989483,11.76266138166858,4.988241528226249
256,30.0,open,48,19.432357209987583,19.836762127916767,-0.40440491792918465
256,30.0,open,49,3.945664766436211,3.760867351962199,0.18479741447401166
256,30.0,open,50,2.9115257227180047,3.056762973327262,-0.14523725060925718
256,30.0,open,51,12.630189279449842,14.21915754198112,-1.588968262531278
256,30.0,open,52,2.6118695978990454,1.8109101020158946,0.8009594958831507
256,30.0,open,53,4.0912821830149655,2.773414795884115,1.3178673871308506
256,30.0,open,54,16.067369422429476,14.368387896880622,1.698981525548854
256,30.0,open,55,1.7613190662444504,1.2843855613505366,0.47693350489391384
256,30.0,open,56,3.5199247265657765,2.485610164339415,1.0343145622263616
256,30.0,open,57,13.371123703515549,18.701792422579185,-5.330668719063636
256,30.0,open,58,13.75451452786327,23.528968358479524,-9.774453830616254
256,30.0,open,59,2.182657007063387,1.7242669849813206,0.4583900220820665
256,30.0,open,60,6.428735128826382,4.105712602360011,2.323022526466371
256,30.0,open,61,5.4958134776917005,5.136774948494123,0.3590385291975773
256,30.0,open,62,16.944386407816985,16.72699808175206,0.2173883260649241
256,30.0,open,63,19.68184405597255,20.999106740158492,-1.3172626841859412
256,30.0,corrected,0,2.8315817459032,2.71437932582236,0.11720242008084014
256,30.0,corrected,1,19.270843923296393,19.502374493776205,-0.23153057047981207
256,30.0,corrected,2,5.529532691321533,5.416671466605697,0.11286122471583582
256,30.0,corrected,3,20.26698842664007,20.88598002330122,-0.6189915966611501
256,30.0,corrected,4,16.176699485934563,15.838142550851584,0.3385569350829787
256,30.0,corrected,5,5.020409852644755,4.8178476201320315,0.2025622325127232
256,30.0,corrected,6,3.6256813371968644,3.548283630589946,0.07739770660691825
256,30.0,corrected,7,1.223188325218276,1.2053991537139614,0.017789171504314583
256,30.0,corrected,8,6.331827464064382,6.1432453470625,0.1885821170018822
256,30.0,corrected,9,10.492577619698089,10.241062272247587,0.25151534745050164
256,30.0,corrected,10,5.292742479066036,5.225805449590083,0.06693702947595348
256,30.0,corrected,11,2.614578557842046,2.5666177483246964,0.04796080951734982
256,30.0,corrected,12,24.996072417218766,24.411257805388125,0.584814611830641
256,30.0,corrected,13,2.815364305083519,2.6948261867052654,0.12053811837825368
256,30.0,corrected,14,15.866271748202982,15.975422054397994,-0.10915030619501209
256,30.0,corrected,15,2.102098795320711,2.059775459771413,0.04232333554929779
256,30.0,corrected,16,3.716189714453291,3.6284181803321585,0.0877715341211327
256,30.0,corrected,17,5.75712430560192,5.672602435610763,0.08452186999115696
256,30.0,corrected,18,1.7262851530050012,1.6713176087847328,0.054967544220268394
256,30.0,corrected,19,2.037789543276481,1.982281537916392,0.05550800536008915
256,30.0,corrected,20,20.005300539902162,19.366150984016443,0.6391495558857194
256,30.0,corrected,21,21.022646801290517,20.242355565297455,0.7802912359930616
256,30.0,corrected,22,2.2311949919063636,2.158602465865829,0.07259252604053446
256,30.0,corrected,23,4.979691913584831,4.862412278919976,0.1172796346648548
256,30.0,corrected,24,4.937204807169505,4.7984995921762765,0.1387052149932284
256,30.0,corrected,25,19.565159841009784,19.44874715147895,0.11641268953083284
256,30.0,corrected,26,8.360448874472706,8.166276079786048,0.19417279468665782
256,30.0,corrected,27,4.398965332275036,4.312591101220541,0.08637423105449571
256,30.0,corrected,28,6.53667430551488,6.17382280160851,0.36285150390637
256,30.0,corrected,29,3.5689888540218218,3.4430115532295407,0.1259773007922811
256,30.0,corrected,30,17.8301885938285,17.013204437528678,0.8169841562998208
256,30.0,corrected,31,2.6011664639870054,2.536808699396025,0.06435776459098053
256,30.0,corrected,32,11.037664500047738,10.694207833733852,0.3434566663138856
256,30.0,corrected,33,1.6134938631661344,1.577893925822634,0.03559993734350031
256,30.0,corrected,34,5.302318672680381,5.143492775665797,0.1588258970145846
256,30.0,corrected,35,15.423114652884758,15.178154667431851,0.24495998545290654
256,30.0,corrected,36,4.1572767934781005,3.9896347742086493,0.16764201926945121
256,30.0,corrected,37,11.25987184843531,11.01818830090304,0.24168354753227028
256,30.0,corrected,38,1.3601015447473168,1.3233323205907046,0.03676922415661221
256,30.0,corrected,39,5.856239368553374,5.575186183055595,0.2810531854977789
256,30.0,corrected,40,2.643310679118313,2.59814654874604,0.04516413037227318
256,30.0,corrected,41,10.476682182498834,10.016705324448626,0.45997685805020794
256,30.0,corrected,42,19.00728451360056,17.436063761417124,1.5712207521834358
256,30.0,corrected,43,18.75253922235965,19.916132944895867,-1.1635937225362163
256,30.0,corrected,44,2.576306550323279,2.563711122580578,0.012595427742700949
256,30.0,corrected,45,3.582217109039441,3.489161031498683,0.09305607754075806
256,30.0,corrected,46,1.8928984464454794,1.849509013357013,0.043389433088466545
256,30.0,corrected,47,12.265999868390812,11.76266138166858,0.5033384867222317
256,30.0,corrected,48,19.874780489757757,19.836762127916767,0.03801836184099017
256,30.0,corrected,49,3.866326554967382,3.760867351962199,0.10545920300518308
256,30.0,corrected,50,3.117442269580228,3.056762973327262,0.060679296252966086
256,30.0,corrected,51,14.805633954530201,14.21915754198112,0.5864764125490805
256,30.0,corrected,52,1.8329617961830367,1.8109101020158946,0.022051694167142033
256,30.0,corrected,53,2.8807229922050626,2.773414795884115,0.10730819632094768
256,30.0,corrected,54,14.136316731715063,14.368387896880622,-0.23207116516555892
256,30.0,corrected,55,1.299610288624445,1.2843855613505366,0.015224727273908334
256,30.0,corrected,56,2.564953308755801,2.485610164339415,0.07934314441638612
256,30.0,corrected,57,19.129808731516448,18.701792422579185,0.42801630893726283
256,30.0,corrected,58,24.10265260825161,23.528968358479524,0.5736842497720858
256,30.0,corrected,59,1.7318803678954875,1.7242669849813206,0.007613382914166911
256,30.0,corrected,60,4.293405425194732,4.105712602360011,0.18769282283472055
256,30.0,corrected,61,5.4826533745834976,5.136774948494123,0.34587842608937436
256,30.0,corrected,62,16.19965759246623,16.72699808175206,-0.5273404892858302
256,30.0,corrected,63,21.683987544562317,20.999106740158492,0.684880804403825
512,30.0,open,0,3.293938462483525,3.2711828052700795,0.022755657213445524
512,30.0,open,1,17.47229013580004,19.502374493776205,-2.0300843579761647
512,30.0,open,2,7.783670362249186,5.416671466605697,2.366998895643489
512,30.0,open,3,23.631585156898346,23.389171062601463,0.24241409429688332
512,30.0,open,4,17.416319686618017,15.838142550851584,1.578177135766433
512,30.0,open,5,5.682829175782173,4.8178476201320315,0.8649815556501412
512,30.0,open,6,15.750625167547343,12.426459417750255,3.3241657497970873
512,30.0,open,7,11.717563090415354,12.379401368138891,-0.6618382777235379
512,30.0,open,8,5.878204543134752,6.1432453470625,-0.2650408039277483
512,30.0,open,9,10.308910682705356,10.241062272247587,0.06784841045776879
512,30.0,open,10,24.940403884201885,13.513283688275996,11.42712019592589
512,30.0,open,11,3.24315198901436,3.4686479560242,-0.2254959670098402
512,30.0,open,12,24.014029868775086,24.411257805388125,-0.3972279366130387
512,30.0,open,13,2.9420346375566413,2.6948261867052654,0.24720845085137588
512,30.0,open,14,20.507208680243217,15.975422054397994,4.531786625845223
512,30.0,open,15,5.9270159545046806,5.249710692789634,0.6773052617150466
512,30.0,open,16,5.454649450552798,4.274353981909804,1.1802954686429938
512,30.0,open,17,21.134779006297535,25.13266699981,-3.997887993512464
512,30.0,open,18,21.606573611359995,18.83397462277686,2.772598988583134
512,30.0,open,19,14.170830368885222,17.342895228530182,-3.1720648596449603
512,30.0,open,20,16.606364639552606,19.366150984016443,-2.759786344463837
512,30.0,open,21,21.720133873171978,20.242355565297455,1.477778307874523
512,30.0,open,22,5.99975461502049,4.824656918955538,1.1750976960649515
512,30.0,open,23,4.542470045967584,4.862412278919976,-0.31994223295239177
512,30.0,open,24,22.12064833077343,16.902057983980757,5.2185903467926735
512,30.0,open,25,20.48891404419665,19.44874715147895,1.0401668927177
512,30.0,open,26,16.764943018277283,15.744206664609123,1.020736353668159
512,30.0,open,27,13.958234798067854,11.127502268172819,2.8307325298950357
512,30.0,open,28,8.187796307729595,6.17382280160851,2.0139735061210855
512,30.0,open,29,6.770248846334595,9.65118803718447,-2.880939190849875
512,30.0,open,30,16.707077817345255,17.013204437528678,-0.3061266201834236
512,30.0,open,31,5.774517716227279,4.568941974482809,1.20557574174447
512,30.0,open,32,13.532345338666133,10.694207833733852,2.8381375049322806
512,30.0,open,33,8.535683139136111,6.3434052509001395,2.1922778882359717
512,30.0,open,34,6.108467370741118,5.143492775665797,0.9649745950753212
512,30.0,open,35,15.011801081376225,15.178154667431851,-0.16635358605562622
512,30.0,open,36,9.653484781881021,11.147457414276374,-1.4939726323953533
512,30.0,open,37,23.826019678307553,20.26873176496872,3.5572879133388327
512,30.0,open,38,5.718085638897109,5.397814907018085,0.3202707318790239
512,30.0,open,39,17.743207786127055,11.63824393584005,6.104963850287005
512,30.0,open,40,2.639781664384406,2.59814654874604,0.04163511563836586
512,30.0,open,41,15.893847045517395,10.016705324448626,5.877141721068769
512,30.0,open,42,24.107727581299375,17.436063761417124,6.6716638198822515
512,30.0,open,43,21.685210551462777,20.148977063992337,1.5362334874704402
512,30.0,open,44,3.951084567760105,4.405934764031395,-0.45485019627128986
512,30.0,open,45,9.544195711017037,11.491391102841288,-1.9471953918242502
512,30.0,open,46,8.116288143045868,9.958490791897379,-1.8422026488515115
512,30.0,open,47,17.35084595119343,11.76266138166858,5.58818456952485
512,30.0,open,48,18.86559549400864,19.836762127916767,-0.9711666339081262
512,30.0,open,49,3.8669695968816526,3.760867351962199,0.10610224491945353
512,30.0,open,50,13.530396877906428,25.266098018482097,-11.735701140575669
512,30.0,open,51,16.307600668642365,20.69894090064785,-4.391340232005486
512,30.0,open,52,24.00295832672444,14.944227826446987,9.058730500277452
