alpha,rho,q,lambda_inf,mi_gain
1.2,0.3,1.5472343818929732,2.219677911560784,0.0
1.2,0.3,1.5550883635269477,2.228427910113017,0.0
1.2,0.3,1.5629423451609221,2.2371388684526035,0.0
1.2,0.3,1.5707963267948968,2.2458107108342538,0.0
1.2,0.3,1.5786503084288712,2.254443362320855,0.0
1.2,0.3,1.5865042900628457,2.2630367487730516,0.0
1.2,0.3,1.59435827169682,2.271590796839029,0.0
1.2,0.3,1.6022122533307945,2.2801054339444953,0.0
1.2,0.3,1.6100662349647692,2.2885805882828496,0.0
1.2,0.3,1.6179202165987436,2.297016188805531,0.0
1.2,0.3,1.625774198232718,2.305412165212568,0.0
1.2,0.3,1.6336281798666925,2.313768447943277,0.0
1.2,0.3,1.641482161500667,2.322084968167174,0.0
1.2,0.3,1.6493361431346416,2.330361657775005,0.0
1.2,0.3,1.657190124768616,2.3385984493699956,0.0
1.2,0.3,1.6650441064025905,2.3467952762592197,0.0
1.2,0.3,1.672898088036565,2.354952072445152,0.0
1.2,0.3,1.6807520696705394,2.363068772617369,0.0
1.2,0.3,1.688606051304514,2.371145312144391,0.0
1.2,0.3,1.6964600329384885,2.3791816270656896,0.0
1.2,0.3,1.704314014572463,2.3871776540838274,0.0
1.2,0.3,1.7121679962064373,2.3951333305567504,0.0
1.2,0.3,1.7200219778404118,2.4030485944902016,0.0
1.2,0.3,1.7278759594743864,2.410923384530288,0.0
1.2,0.3,1.7357299411083609,2.418757639956175,0.0
1.2,0.3,1.7435839227423353,2.426551300672897,0.0
1.2,0.3,1.7514379043763098,2.4343043072043247,0.0
1.2,0.3,1.7592918860102844,2.4420166006862227,0.0
1.2,0.3,1.7671458676442588,2.4496881228594534,0.0
1.2,0.3,1.7749998492782333,2.4573188160632937,0.0
1.2,0.3,1.7828538309122077,2.4649086232288577,0.0
1.2,0.3,1.7907078125461822,2.4724574878726493,0.0
1.2,0.3,1.7985617941801568,2.4799653540902207,0.0
1.2,0.3,1.8064157758141313,2.4874321665499335,0.0
1.2,0.3,1.8142697574481057,2.494857870486836,0.0
1.2,0.3,1.8221237390820801,2.5022424116966477,0.0
1.2,0.3,1.8299777207160546,2.509585736529833,0.0
1.2,0.3,1.8378317023500292,2.516887791885795,0.0
1.2,0.3,1.8456856839840037,2.524148525207146,0.0
1.2,0.3,1.8535396656179781,2.531367884474096,0.0
1.2,0.3,1.8613936472519526,2.538545818198928,0.0
1.2,0.3,1.869247628885927,2.545682275420557,0.0
1.2,0.3,1.8771016105199017,2.5527772056991918,0.0
1.2,0.3,1.884955592153876,2.5598305591110933,0.0
1.2,0.3,1.8928095737878505,2.566842286243392,0.0
1.2,0.3,1.900663555421825,2.5738123381890294,0.0
1.2,0.3,1.9085175370557994,2.580740666541744,0.0
1.2,0.3,1.916371518689774,2.587627223391181,0.0
1.2,0.3,1.9242255003237485,2.594471961318046,0.0
1.2,0.3,1.932079481957723,2.601274833389362,0.0
1.2,0.3,1.9399334635916974,2.608035793153798,0.0
1.2,0.3,1.9477874452256718,2.614754794637072,0.0
1.2,0.3,1.9556414268596465,2.6214317923374253,0.0
1.2,0.3,1.963495408493621,2.6280667412211827,0.0
1.2,0.3,1.9713493901275954,2.634659596718383,0.0
1.2,0.3,1.9792033717615698,2.6412103147184545,0.0
1.2,0.3,1.9870573533955442,2.6477188515660064,0.0
1.2,0.3,1.994911335029519,2.654185164056649,0.0
1.2,0.3,2.0027653166634933,2.660609209432898,0.0
1.2,0.3,2.0106192982974678,2.666990945380152,0.0
1.2,0.3,2.018473279931442,2.6733303300227034,0.0
1.2,0.3,2.0263272615654166,2.6796273219198614,0.0
1.2,0.3,2.034181243199391,2.6858818800620914,0.0
1.2,0.3,2.0420352248333655,2.692093963867247,0.0
1.2,0.3,2.0498892064673404,2.698263533176841,0.0
1.2,0.3,2.057743188101315,2.7043905482523947,0.0
1.2,0.3,2.0655971697352893,2.7104749697718264,0.0
1.2,0.3,2.0734511513692637,2.7165167588259185,0.0
1.2,0.3,2.081305133003238,2.7225158769148132,0.0
1.2,0.3,2.0891591146372126,2.728472285944599,0.0
1.2,0.3,2.097013096271187,2.7343859482239106,0.0
1.2,0.3,2.1048670779051615,2.740256826460616,0.0
1.2,0.3,2.112721059539136,2.746084883758541,0.0
1.2,0.3,2.1205750411731104,2.751870083614247,0.0
1.2,0.3,2.1284290228070852,2.7576123899138567,0.0
1.2,0.3,2.1362830044410597,2.7633117669299394,0.0
1.2,0.3,2.144136986075034,2.768968179318428,0.0
1.2,0.3,2.1519909677090086,2.77458159211561,0.0
1.2,0.3,2.159844949342983,2.780151970735133,0.0
1.2,0.3,2.1676989309769574,2.785679280965091,0.0
1.2,0.3,2.175552912610932,2.791163488965128,0.0
1.2,0.3,2.1834068942449063,2.7966045612636083,0.0
1.2,0.3,2.1912608758788807,2.8020024647548096,0.0
1.2,0.3,2.199114857512855,2.8073571666961894,0.0
1.2,0.3,2.20696883914683,2.8126686347056595,0.0
1.2,0.3,2.2148228207808045,2.8179368367589266,0.0
1.2,0.3,2.222676802414779,2.8231617411868766,0.0
1.2,0.3,2.2305307840487534,2.828343316672977,0.0
1.2,0.3,2.238384765682728,2.833481532250742,0.0
1.2,0.3,2.2462387473167023,2.838576357301231,0.0
1.2,0.3,2.2540927289506767,2.8436277615505743,0.0
1.2,0.3,2.261946710584651,2.8486357150675685,0.0
1.2,0.3,2.2698006922186256,2.853600188261266,0.0
1.2,0.3,2.2776546738526,2.8585211518786338,0.0
1.2,0.3,2.285508655486575,2.863398577002242,0.0
1.2,0.3,2.2933626371205493,2.868232435047987,0.0
1.2,0.3,2.3012166187545238,2.8730226977628477,0.0
1.2,0.3,2.309070600388498,2.877769337222676,0.0
1.2,0.3,2.3169245820224726,2.8824723258300344,0.0
1.2,0.3,2.324778563656447,2.887131636312047,0.0
1.2,0.3,2.3326325452904215,2.891747241718309,0.0
1.2,0.3,2.340486526924396,2.8963191154188,0.0
1.2,0.3,2.3483405085583704,2.9008472311018583,0.0
1.2,0.3,2.356194490192345,2.9053315627721745,0.0
1.2,0.3,2.3640484718263197,2.909772084748809,0.0
1.2,0.3,2.371902453460294,2.91416877166326,0.0
1.2,0.3,2.3797564350942686,2.918521598457544,0.0
1.2,0.3,2.387610416728243,2.9228305403823165,0.0
1.2,0.3,2.3954643983622175,2.9270955729950234,0.0
1.2,0.3,2.403318379996192,2.93131667215808,0.0
1.2,0.3,2.4111723616301663,2.9354938140370774,0.0
1.2,0.3,2.419026343264141,2.9396269750990123,0.0
1.2,0.3,2.4268803248981152,2.9437161321105627,0.0
1.2,0.3,2.4347343065320897,2.9477612621363782,0.0
1.2,0.3,2.4425882881660645,2.9517623425373998,0.0
1.2,0.3,2.450442269800039,2.9557193509692024,0.0
1.2,0.3,2.4582962514340134,2.9596322653803844,0.0
1.2,0.3,2.466150233067988,2.963501064010953,0.0
1.2,0.3,2.4740042147019623,2.9673257253907686,0.0
1.2,0.3,2.4818581963359367,2.9711062283379897,0.0
1.2,0.3,2.489712177969911,2.9748425519575514,0.0
1.2,0.3,2.4975661596038856,2.978534675639676,0.0
1.2,0.3,2.50542014123786,2.9821825790584033,0.0
1.2,0.3,2.5132741228718345,2.9857862421701484,0.0
1.2,0.3,2.5211281045058094,2.989345645212266,0.0
1.2,0.3,2.528982086139784,2.992860768701676,0.0
1.2,0.3,2.5368360677737583,2.9963315934334847,0.0
1.2,0.3,2.5446900494077327,2.9997581004796183,0.0
1.2,0.3,2.552544031041707,3.0031402711875255,0.0
1.2,0.3,2.5603980126756816,3.006478087178854,0.0
1.2,0.3,2.568251994309656,3.0097715303481807,0.0
1.2,0.3,2.5761059759436304,3.0130205828617584,0.0
1.2,0.3,2.583959957577605,3.0162252271562657,0.0
1.2,0.3,2.5918139392115798,3.01938544593761,0.0
1.2,0.3,2.599667920845554,3.022501222179737,0.0
1.2,0.3,2.6075219024795286,3.0255725391234423,0.0
1.2,0.3,2.615375884113503,3.0285993802752476,0.0
1.2,0.3,2.6232298657474775,3.031581729406262,0.0
1.2,0.3,2.631083847381452,3.034519570551068,0.0
1.2,0.3,2.6389378290154264,3.03741288800666,0.0
1.2,0.3,2.646791810649401,3.0402616663313493,0.0
1.2,0.3,2.6546457922833753,3.0430658903437515,0.0
1.2,0.3,2.6624997739173497,3.0458255451217333,0.0
1.2,0.3,2.6703537555513246,3.048540616001426,0.0
1.2,0.3,2.678207737185299,3.0512110885762356,0.0
1.2,0.3,2.6860617188192735,3.0538369486958707,0.0
1.2,0.3,2.693915700453248,3.0564181824654093,0.0
1.2,0.3,2.7017696820872223,3.0589547762443674,0.0
1.2,0.3,2.709623663721197,3.0614467166457784,0.0
1.2,0.3,2.7174776453551712,3.0638939905353157,0.0
1.2,0.3,2.7253316269891457,3.0662965850304293,0.0
1.2,0.3,2.73318560862312,3.068654487499476,0.0
1.2,0.3,2.7410395902570945,3.0709676855608983,0.0
1.2,0.3,2.7488935718910694,3.073236167082392,0.0
1.2,0.3,2.756747553525044,3.075459920180137,0.0
1.2,0.3,2.7646015351590183,3.0776389332179876,0.0
1.2,0.3,2.7724555167929927,3.079773194806729,0.0
1.2,0.3,2.780309498426967,3.0818626938033247,0.0
1.2,0.3,2.7881634800609416,3.0839074193101808,0.0
1.2,0.3,2.796017461694916,3.085907360674461,0.0
1.2,0.3,2.8038714433288905,3.0878625074873685,0.0
1.2,0.3,2.811725424962865,3.0897728495834786,0.0
1.2,0.3,2.8195794065968394,3.091638377040081,0.0
1.2,0.3,2.8274333882308142,3.0934590801765376,0.0
1.2,0.3,2.8352873698647887,3.095234949553655,0.0
1.2,0.3,2.843141351498763,3.096965975973064,0.0
1.2,0.3,2.8509953331327376,3.0986521504766693,0.0
1.2,0.3,2.858849314766712,3.100293464346003,0.0
1.2,0.3,2.8667032964006864,3.1018899091017316,0.0
1.2,0.3,2.874557278034661,3.1034414765030656,0.0
1.2,0.3,2.8824112596686353,3.1049481585472583,0.0
1.2,0.3,2.8902652413026098,3.1064099474690803,0.0
1.2,0.3,2.898119222936584,3.107826835740331,0.0
1.2,0.3,2.905973204570559,3.1091988160693482,0.0
1.2,0.3,2.9138271862045335,3.1105258814005508,0.0
1.2,0.3,2.921681167838508,3.1118080249139908,0.0
1.2,0.3,2.9295351494724824,3.1130452400249125,0.0
1.2,0.3,2.937389131106457,3.114237520383333,0.0
1.2,0.3,2.9452431127404313,3.1153848598736484,0.0
1.2,0.3,2.9530970943744057,3.116487252614235,0.0
1.2,0.3,2.96095107600838,3.1175446929570922,0.0
1.2,0.3,2.9688050576423546,3.1185571754874593,0.0
1.2,0.3,2.976659039276329,3.1195246950234994,0.0
1.2,0.3,2.984513020910304,3.1204472466159636,0.0
1.2,0.3,2.9923670025442783,3.1213248255478625,0.0
1.2,0.3,3.000220984178253,3.122157427334192,0.0
1.2,0.3,3.008074965812227,3.122945047721635,0.0
1.2,0.3,3.0159289474462017,3.1236876826882938,0.0
1.2,0.3,3.023782929080176,3.1243853284434575,0.0
1.2,0.3,3.0316369107141505,3.1250379814273255,0.0
1.2,0.3,3.039490892348125,3.125645638310827,0.0
1.2,0.3,3.0473448739820994,3.126208295995376,0.0
1.2,0.3,3.0551988556160743,3.1267259516126864,0.0
1.2,0.3,3.0630528372500487,3.127198602524607,0.0
1.2,0.3,3.070906818884023,3.1276262463229485,0.0
1.2,0.3,3.0787608005179976,3.128008880829311,0.0
1.2,0.3,3.086614782151972,3.128346504094981,0.0
1.2,0.3,3.0944687637859465,3.128639114400788,0.0
1.2,0.3,3.102322745419921,3.128886710256997,0.0
1.2,0.3,3.1101767270538954,3.129089290403229,0.0
1.2,0.3,3.11803070868787,3.1292468538083673,0.0
1.2,0.3,3.1258846903218442,3.1293593996705056,0.0
1.2,0.3,3.133738671955819,3.1294269274168833,0.0
1.2,0.3,3.141592653589793,3.1294494367038537,0.0
1.6,0.15,0.0,0.0,0.0
1.6,0.15,0.007853981633974483,0.0011354102168292801,0.01842101812301111
1.6,0.15,0.015707963267948967,0.0033525553869475644,0.03153612196294462
1.6,0.15,0.02356194490192345,0.006289574515701002,0.04298038630726514
1.6,0.15,0.031415926535897934,0.009805589700909279,0.05334348433398596
1.6,0.15,0.039269908169872414,0.013815994885247651,0.06288017772641157
1.6,0.15,0.0471238898038469,0.018262149362089364,0.07172962225819643
1.6,0.15,0.05497787143782139,0.023100093919889764,0.07997758333970338
1.6,0.15,0.06283185307179587,0.02829517881189081,0.08768087875683254
1.6,0.15,0.07068583470577035,0.03381911720963737,0.09487888318299294
1.6,0.15,0.07853981633974483,0.03964820937978697,0.1015996176514098
1.6,0.15,0.08639379797371932,0.045762197335856625,0.10786324905059695
1.6,0.15,0.0942477796076938,0.05214348717320205,0.1136842244877394
1.6,0.15,0.10210176124166828,0.05877659929021428,0.11907262978091089
1.6,0.15,0.10995574287564278,0.06564776682425433,0.12403507874091357
1.6,0.15,0.11780972450961726,0.07274463433599454,0.12857530274559265
1.6,0.15,0.12566370614359174,0.0800560265397714,0.13269453860877184
1.6,0.15,0.13351768777756623,0.08757176733841487,0.13639177309042871
1.6,0.15,0.1413716694115407,0.09528253584341262,0.1396638790678269
1.6,0.15,0.1492256510455152,0.10317975014642355,0.14250566375989648
1.6,0.15,0.15707963267948966,0.11125547228729893,0.14490983945998884
1.6,0.15,0.16493361431346415,0.1195023296680715,0.14686691970734936
1.6,0.15,0.17278759594743864,0.12791344940635452,0.1483650372657734
1.6,0.15,0.1806415775814131,0.1364824029971543,0.14938967357641778
1.6,0.15,0.1884955592153876,0.14520315927992256,0.14992328144456485
1.6,0.15,0.1963495408493621,0.15407004416536885,0.1499447723013108
1.6,0.15,0.20420352248333656,0.16307770591531767,0.14942882455534628
1.6,0.15,0.21205750411731106,0.17222108502304012,0.14834494726952724
1.6,0.15,0.21991148575128555,0.18149538793455622,0.14665619843311026
1.6,0.15,0.22776546738526002,0.19089606399977788,0.1443174000227487
1.6,0.15,0.2356194490192345,0.20041878515756628,0.1412725950184082
1.6,0.15,0.24347343065320898,0.21005942794908106,0.13745131907125932
1.6,0.15,0.25132741228718347,0.2198140575252947,0.1327629367400964
1.6,0.15,0.25918139392115797,0.22967891337151247,0.12708764992687135
1.6,0.15,0.26703537555513246,0.23965039651761333,0.12026140862402494
1.6,0.15,0.2748893571891069,0.2497250580397914,0.1120487072614416
1.6,0.15,0.2827433388230814,0.25989958868988783,0.10208859096781323
1.6,0.15,0.2905973204570559,0.2701708095131836,0.08977180259383308
1.6,0.15,0.2984513020910304,0.2805356633360494,0.0738947941158074
1.6,0.15,0.3063052837250049,0.2909912070218319,0.051200386156033395
1.6,0.15,0.3141592653589793,0.30153460440756463,0.0
1.6,0.15,0.3220132469929538,0.3121631198459873,0.0
1.6,0.15,0.3298672286269283,0.3228741122873866,0.0
1.6,0.15,0.3377212102609028,0.3336650298442543,0.0
1.6,0.15,0.3455751918948773,0.34453340478898165,0.0
1.6,0.15,0.3534291735288518,0.35547684894096143,0.0
1.6,0.15,0.3612831551628262,0.36649304940473804,0.0
1.6,0.15,0.3691371367968007,0.37757976462539733,0.0
1.6,0.15,0.3769911184307752,0.38873482073127574,0.0
1.6,0.15,0.3848451000647497,0.3999561081374805,0.0
1.6,0.15,0.3926990816987242,0.4112415783866472,0.0
1.6,0.15,0.40055306333269863,0.4225892412059138,0.0
1.6,0.15,0.4084070449666731,0.4339971617613385,0.0
1.6,0.15,0.4162610266006476,0.4454634580929626,0.0
1.6,0.15,0.4241150082346221,0.45698629871540897,0.0
1.6,0.15,0.4319689898685966,0.46856390037046736,0.0
1.6,0.15,0.4398229715025711,0.4801945259194207,0.0
1.6,0.15,0.44767695313654554,0.4918764823640809,0.0
1.6,0.15,0.45553093477052004,0.5036081189865347,0.0
1.6,0.15,0.46338491640449453,0.515387825598544,0.0
1.6,0.15,0.471238898038469,0.5272140308923889,0.0
1.6,0.15,0.4790928796724435,0.5390852008856586,0.0
1.6,0.15,0.48694686130641796,0.5509998374531913,0.0
1.6,0.15,0.49480084294039245,0.5629564769399402,0.0
1.6,0.15,0.5026548245743669,0.5749536888490854,0.0
1.6,0.15,0.5105088062083414,0.5869900746001913,0.0
1.6,0.15,0.5183627878423159,0.5990642663526564,0.0
1.6,0.15,0.5262167694762904,0.6111749258900585,0.0
1.6,0.15,0.5340707511102649,0.623320743561401,0.0
1.6,0.15,0.5419247327442394,0.6355004372755475,0.0
1.6,0.15,0.5497787143782138,0.6477127515454442,0.0
1.6,0.15,0.5576326960121883,0.6599564565789791,0.0
1.6,0.15,0.5654866776461628,0.6722303474135827,0.0
1.6,0.15,0.5733406592801373,0.6845332430918818,0.0
1.6,0.15,0.5811946409141118,0.6968639858759171,0.0
1.6,0.15,0.5890486225480862,0.7092214404976391,0.0
1.6,0.15,0.5969026041820608,0.7216044934435142,0.0
1.6,0.15,0.6047565858160352,0.7340120522712934,0.0
1.6,0.15,0.6126105674500097,0.74644304495707,0.0
1.6,0.15,0.6204645490839842,0.7588964192709262,0.0
1.6,0.15,0.6283185307179586,0.7713711421795686,0.0
1.6,0.15,0.6361725123519332,0.7838661992744533,0.0
1.6,0.15,0.6440264939859076,0.7963805942240252,0.0
1.6,0.15,0.6518804756198822,0.8089133482487569,0.0
1.6,0.15,0.6597344572538566,0.8214634996177865,0.0
1.6,0.15,0.6675884388878311,0.8340301031660169,0.0
1.6,0.15,0.6754424205218056,0.8466122298306016,0.0
1.6,0.15,0.68329640215578,0.8592089662058402,0.0
1.6,0.15,0.6911503837897546,0.8718194141155375,0.0
1.6,0.15,0.699004365423729,0.8844426902019498,0.0
1.6,0.15,0.7068583470577036,0.8970779255304979,0.0
1.6,0.15,0.714712328691678,0.9097242652094797,0.0
1.6,0.15,0.7225663103256524,0.9223808680240437,0.0
1.6,0.15,0.730420291959627,0.9350469060837501,0.0
1.6,0.15,0.7382742735936014,0.9477215644830517,0.0
1.6,0.15,0.746128255227576,0.9604040409741346,0.0
1.6,0.15,0.7539822368615504,0.9730935456514849,0.0
1.6,0.15,0.7618362184955249,0.9857893006476921,0.0
1.6,0.15,0.7696902001294994,0.9984905398399502,0.0
1.6,0.15,0.7775441817634738,1.0111965085667836,0.0
1.6,0.15,0.7853981633974484,1.0239064633545403,0.0
1.6,0.15,0.7932521450314228,1.0366196716532283,0.0
1.6,0.15,0.8011061266653973,1.0493354115812705,0.0
1.6,0.15,0.8089601082993718,1.0620529716788116,0.0
1.6,0.15,0.8168140899333463,1.0747716506692004,0.0
1.6,0.15,0.8246680715673208,1.087490757228296,0.0
1.6,0.15,0.8325220532012952,1.100209609761285,0.0
1.6,0.15,0.8403760348352697,1.1129275361866782,0.0
1.6,0.15,0.8482300164692442,1.125643873727206,0.0
1.6,0.15,0.8560839981032187,1.1383579687073262,0.0
1.6,0.15,0.8639379797371932,1.1510691763570629,0.0
1.6,0.15,0.8717919613711677,1.1637768606219554,0.0
1.6,0.15,0.8796459430051422,1.176480393978832,0.0
1.6,0.15,0.8874999246391166,1.1891791572572192,0.0
1.6,0.15,0.8953539062730911,1.2018725394661356,0.0
1.6,0.15,0.9032078879070656,1.2145599376260852,0.0
1.6,0.15,0.9110618695410401,1.2272407566060275,0.0
1.6,0.15,0.9189158511750146,1.2399144089651681,0.0
1.6,0.15,0.9267698328089891,1.2525803147993395,0.0
1.6,0.15,0.9346238144429635,1.2652379015918613,0.0
1.6,0.15,0.942477796076938,1.2778866040686618,0.0
1.6,0.15,0.9503317777109125,1.2905258640575235,0.0
1.6,0.15,0.958185759344887,1.3031551303513167,0.0
1.6,0.15,0.9660397409788615,1.3157738585750507,0.0
1.6,0.15,0.9738937226128359,1.3283815110566248,0.0
1.6,0.15,0.9817477042468105,1.340977556701148,0.0
1.6,0.15,0.9896016858807849,1.3535614708686718,0.0
1.6,0.15,0.9974556675147594,1.3661327352552748,0.0
1.6,0.15,1.0053096491487339,1.3786908377773135,0.0
1.6,0.15,1.0131636307827083,1.3912352724587893,0.0
1.6,0.15,1.0210176124166828,1.403765539321693,0.0
1.6,0.15,1.0288715940506574,1.416281144279222,0.0
1.6,0.15,1.0367255756846319,1.4287815990318111,0.0
1.6,0.15,1.0445795573186063,1.4412664209658268,0.0
1.6,0.15,1.0524335389525807,1.4537351330548924,0.0
1.6,0.15,1.0602875205865552,1.466187263763718,0.0
1.6,0.15,1.0681415022205298,1.4786223469543696,0.0
1.6,0.15,1.0759954838545043,1.4910399217949055,0.0
1.6,0.15,1.0838494654884787,1.5034395326702794,0.0
1.6,0.15,1.0917034471224532,1.5158207290954677,0.0
1.6,0.15,1.0995574287564276,1.5281830656307325,0.0
1.6,0.15,1.1074114103904023,1.5405261017989496,0.0
1.6,0.15,1.1152653920243767,1.5528494020049486,0.0
1.6,0.15,1.1231193736583511,1.5651525354568103,0.0
1.6,0.15,1.1309733552923256,1.5774350760890257,0.0
1.6,0.15,1.1388273369263,1.5896966024875048,0.0
1.6,0.15,1.1466813185602747,1.6019366978163396,0.0
1.6,0.15,1.154535300194249,1.614154949746307,0.0
1.6,0.15,1.1623892818282235,1.6263509503850189,0.0
1.6,0.15,1.170243263462198,1.6385242962086999,0.0
1.6,0.15,1.1780972450961724,1.6506745879955327,0.0
1.6,0.15,1.185951226730147,1.6628014307605368,0.0
1.6,0.15,1.1938052083641215,1.6749044336919034,0.0
1.6,0.15,1.201659189998096,1.6869832100887971,0.0
1.6,0.15,1.2095131716320704,1.699037377300529,0.0
1.6,0.15,1.2173671532660448,1.7110665566670984,0.0
1.6,0.15,1.2252211349000195,1.7230703734610495,0.0
1.6,0.15,1.233075116533994,1.7350484568305995,0.0
1.6,0.15,1.2409290981679684,1.747000439744025,0.0
1.6,0.15,1.2487830798019428,1.7589259589352504,0.0
1.6,0.15,1.2566370614359172,1.7708246548506072,0.0
1.6,0.15,1.264491043069892,1.7826961715967502,0.0
1.6,0.15,1.2723450247038663,1.794540156889673,0.0
1.6,0.15,1.2801990063378408,1.806356262004816,0.0
1.6,0.15,1.2880529879718152,1.8181441417282185,0.0
1.6,0.15,1.2959069696057899,1.8299034543087103,0.0
1.6,0.15,1.3037609512397643,1.8416338614110799,0.0
1.6,0.15,1.3116149328737388,1.8533350280702285,0.0
1.6,0.15,1.3194689145077132,1.8650066226462794,0.0
1.6,0.15,1.3273228961416876,1.8766483167805734,0.0
1.6,0.15,1.3351768777756623,1.888259785352605,0.0
1.6,0.15,1.3430308594096367,1.8998407064378002,0.0
1.6,0.15,1.3508848410436112,1.9113907612661585,0.0
1.6,0.15,1.3587388226775856,1.9229096341817267,0.0
1.6,0.15,1.36659280431156,1.9343970126028736,0.0
1.6,0.15,1.3744467859455347,1.9458525869833576,0.0
1.6,0.15,1.3823007675795091,1.9572760507741689,0.0
1.6,0.15,1.3901547492134836,1.9686671003861094,0.0
1.6,0.15,1.398008730847458,1.9800254351531088,0.0
1.6,0.15,1.4058627124814325,1.9913507572962614,0.0
1.6,0.15,1.4137166941154071,2.0026427718885373,0.0
1.6,0.15,1.4215706757493816,2.013901186820196,0.0
1.6,0.15,1.429424657383356,2.0251257127648525,0.0
1.6,0.15,1.4372786390173304,2.036316063146184,0.0
1.6,0.15,1.4451326206513049,2.04747195410527,0.0
1.6,0.15,1.4529866022852795,2.05859310446856,0.0
1.6,0.15,1.460840583919254,2.069679235716418,0.0
1.6,0.15,1.4686945655532284,2.0807300719522805,0.0
1.6,0.15,1.4765485471872029,2.0917453398723707,0.0
1.6,0.15,1.4844025288211773,2.1027247687359796,0.0
1.6,0.15,1.492256510455152,2.113668090336287,0.0
1.6,0.15,1.5001104920891264,2.1245750389717246,0.0
1.6,0.15,1.5079644737231008,2.13544535141786,0.0
1.6,0.15,1.5158184553570753,2.1462787668997865,0.0
1.6,0.15,1.5236724369910497,2.157075027065015,0.0
1.6,0.15,1.5315264186250244,2.167833875956853,0.0
1.6,0.15,1.5393804002589988,2.1785550599882617,0.0
1.6,0.15,1.5472343818929732,2.189238327916166,0.0
1.6,0.15,1.5550883635269477,2.199883430816254,0.0
1.6,0.15,1.5629423451609221,2.21049012205817,0.0
1.6,0.15,1.5707963267948968,2.2210581572811963,0.0
1.6,0.15,1.5786503084288712,2.2315872943703243,0.0
1.6,0.15,1.5865042900628457,2.24207729343276,0.0
1.6,0.15,1.59435827169682,2.2525279167748335,0.0
1.6,0.15,1.6022122533307945,2.2629389288793065,0.0
1.6,0.15,1.6100662349647692,2.273310096383071,0.0
1.6,0.15,1.6179202165987436,2.2836411880552343,0.0
1.6,0.15,1.625774198232718,2.2939319747755715,0.0
1.6,0.15,1.6336281798666925,2.304182229513344,0.0
1.6,0.15,1.641482161500667,2.314391727306499,0.0
1.6,0.15,1.6493361431346416,2.3245602452411736,0.0
1.6,0.15,1.657190124768616,2.3346875624316006,0.0
1.6,0.15,1.6650441064025905,2.344773460000306,0.0
1.6,0.15,1.672898088036565,2.354817721058653,0.0
1.6,0.15,1.6807520696705394,2.364820130687721,0.0
1.6,0.15,1.688606051304514,2.3747804759194797,0.0
1.6,0.15,1.6964600329384885,2.384698545718284,0.0
1.6,0.15,1.704314014572463,2.3945741309626873,0.0
1.6,0.15,1.7121679962064373,2.4044070244275133,0.0
1.6,0.15,1.7200219778404118,2.4141970207662666,0.0
1.6,0.15,1.7278759594743864,2.4239439164938146,0.0
1.6,0.15,1.7357299411083609,2.4336475099693198,0.0
1.6,0.15,1.7435839227423353,2.443307601379484,0.0
1.6,0.15,1.7514379043763098,2.4529239927220616,0.0
1.6,0.15,1.7592918860102844,2.462496487789614,0.0
1.6,0.15,1.7671458676442588,2.4720248921535357,0.0
1.6,0.15,1.7749998492782333,2.4815090131483473,0.0
1.6,0.15,1.7828538309122077,2.490948659856217,0.0
1.6,0.15,1.7907078125461822,2.5003436430917434,0.0
1.6,0.15,1.7985617941801568,2.50969377538696,0.0
1.6,0.15,1.8064157758141313,2.5189988709766125,0.0
1.6,0.15,1.8142697574481057,2.528258745783615,0.0
1.6,0.15,1.8221237390820801,2.537473217404789,0.0
1.6,0.15,1.8299777207160546,2.5466421050967734,0.0
1.6,0.15,1.8378317023500292,2.555765229762204,0.0
1.6,0.15,1.8456856839840037,2.5648424139360633,0.0
1.6,0.15,1.8535396656179781,2.573873481772258,0.0
1.6,0.15,1.8613936472519526,2.582858259030434,0.0
1.6,0.15,1.869247628885927,2.591796573062928,0.0
1.6,0.15,1.8771016105199017,2.600688252801997,0.0
1.6,0.15,1.884955592153876,2.6095331287471732,0.0
1.6,0.15,1.8928095737878505,2.6183310329528657,0.0
1.6,0.15,1.900663555421825,2.627081799016114,0.0
1.6,0.15,1.9085175370557994,2.6357852620645588,0.0
1.6,0.15,1.916371518689774,2.644441258744564,0.0
1.6,0.15,1.9242255003237485,2.653049627209544,0.0
1.6,0.15,1.932079481957723,2.661610207108457,0.0
1.6,0.15,1.9399334635916974,2.670122839574472,0.0
1.6,0.15,1.9477874452256718,2.678587367213806,0.0
1.6,0.15,1.9556414268596465,2.687003634094727,0.0
1.6,0.15,1.963495408493621,2.695371485736728,0.0
1.6,0.15,1.9713493901275954,2.7036907690998633,0.0
1.6,0.15,1.9792033717615698,2.711961332574231,0.0
1.6,0.15,1.9870573533955442,2.7201830259696225,0.0
1.6,0.15,1.994911335029519,2.7283557005053405,0.0
1.6,0.15,2.0027653166634933,2.7364792088001275,0.0
1.6,0.15,2.0106192982974678,2.7445534048622906,0.0
1.6,0.15,2.018473279931442,2.7525781440799344,0.0
1.6,0.15,2.0263272615654166,2.7605532832113697,0.0
1.6,0.15,2.034181243199391,2.7684786803756305,0.0
1.6,0.15,2.0420352248333655,2.7763541950431754,0.0
1.6,0.15,2.0498892064673404,2.7841796880266605,0.0
1.6,0.15,2.057743188101315,2.791955021471926,0.0
1.6,0.15,2.0655971697352893,2.7996800588490593,0.0
