alpha,rho,q,lambda_inf,mi_gain,panel,q_star,g_max,q_c,g_c,period,mode_index,g_ratio,lambda_qc,g_theory,g_num,beta_static,logA,A,mu,restricted_r2,beta_dynamic,mu_free,g_eff,g_eff_ratio,n_fit
1.2,0.3,2.0655971697352893,2.7104749697718264,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.2,0.3,2.073451151369264,2.7165167588259185,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.2,0.3,2.081305133003238,2.722515876914813,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.2,0.3,2.0891591146372126,2.728472285944599,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.2,0.3,2.097013096271187,2.7343859482239106,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.2,0.3,2.104867077905161,2.740256826460616,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.2,0.3,2.112721059539136,2.746084883758541,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.2,0.3,2.1205750411731104,2.751870083614247,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.2,0.3,2.128429022807085,2.7576123899138567,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.2,0.3,2.13628300444106,2.7633117669299394,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.2,0.3,2.144136986075034,2.768968179318428,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.2,0.3,2.151990967709009,2.77458159211561,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.2,0.3,2.159844949342983,2.780151970735133,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.2,0.3,2.167698930976957,2.785679280965091,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.2,0.3,2.175552912610932,2.791163488965128,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.2,0.3,2.1834068942449063,2.7966045612636083,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.2,0.3,2.1912608758788807,2.8020024647548096,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.2,0.3,2.199114857512855,2.8073571666961894,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.2,0.3,2.20696883914683,2.8126686347056595,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.2,0.3,2.2148228207808045,2.8179368367589266,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.2,0.3,2.222676802414779,2.823161741186877,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.2,0.3,2.2305307840487534,2.828343316672977,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.2,0.3,2.238384765682728,2.833481532250742,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.2,0.3,2.2462387473167023,2.838576357301231,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.2,0.3,2.2540927289506767,2.8436277615505743,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.2,0.3,2.261946710584651,2.8486357150675685,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.2,0.3,2.2698006922186256,2.853600188261266,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.2,0.3,2.2776546738526,2.8585211518786338,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.2,0.3,2.285508655486575,2.863398577002242,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.2,0.3,2.2933626371205493,2.868232435047987,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.2,0.3,2.301216618754524,2.873022697762848,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.2,0.3,2.309070600388498,2.877769337222676,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.2,0.3,2.3169245820224726,2.8824723258300344,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.2,0.3,2.324778563656447,2.887131636312047,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.2,0.3,2.332632545290421,2.891747241718309,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.2,0.3,2.340486526924396,2.8963191154188,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.2,0.3,2.3483405085583704,2.9008472311018583,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.2,0.3,2.356194490192345,2.9053315627721745,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.2,0.3,2.36404847182632,2.909772084748809,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.2,0.3,2.371902453460294,2.91416877166326,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.2,0.3,2.3797564350942686,2.918521598457544,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.2,0.3,2.387610416728243,2.9228305403823165,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.2,0.3,2.395464398362217,2.9270955729950234,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.2,0.3,2.403318379996192,2.93131667215808,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.2,0.3,2.4111723616301663,2.935493814037077,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.2,0.3,2.419026343264141,2.9396269750990123,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.2,0.3,2.4268803248981152,2.9437161321105627,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.2,0.3,2.4347343065320897,2.9477612621363782,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.2,0.3,2.4425882881660645,2.9517623425374,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.2,0.3,2.450442269800039,2.9557193509692024,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.2,0.3,2.458296251434013,2.9596322653803844,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.2,0.3,2.466150233067988,2.963501064010953,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.2,0.3,2.4740042147019623,2.967325725390769,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.2,0.3,2.4818581963359367,2.9711062283379897,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.2,0.3,2.489712177969911,2.9748425519575514,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.2,0.3,2.4975661596038856,2.978534675639676,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.2,0.3,2.50542014123786,2.982182579058404,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.2,0.3,2.5132741228718345,2.9857862421701484,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.2,0.3,2.5211281045058094,2.989345645212266,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.2,0.3,2.528982086139784,2.992860768701676,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.2,0.3,2.5368360677737583,2.9963315934334847,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.2,0.3,2.5446900494077327,2.9997581004796183,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.2,0.3,2.552544031041707,3.003140271187525,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.2,0.3,2.5603980126756816,3.006478087178854,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.2,0.3,2.568251994309656,3.0097715303481807,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.2,0.3,2.5761059759436304,3.0130205828617584,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.2,0.3,2.583959957577605,3.0162252271562657,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.2,0.3,2.59181393921158,3.01938544593761,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.2,0.3,2.599667920845554,3.022501222179737,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.2,0.3,2.6075219024795286,3.0255725391234423,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.2,0.3,2.615375884113503,3.028599380275248,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.2,0.3,2.623229865747477,3.031581729406262,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.2,0.3,2.631083847381452,3.034519570551068,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.2,0.3,2.6389378290154264,3.03741288800666,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.2,0.3,2.646791810649401,3.0402616663313493,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.2,0.3,2.6546457922833757,3.0430658903437515,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.2,0.3,2.6624997739173497,3.0458255451217333,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.2,0.3,2.6703537555513246,3.048540616001426,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.2,0.3,2.678207737185299,3.051211088576236,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.2,0.3,2.686061718819273,3.0538369486958707,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.2,0.3,2.693915700453248,3.0564181824654093,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.2,0.3,2.7017696820872223,3.0589547762443674,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.2,0.3,2.709623663721197,3.0614467166457784,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.2,0.3,2.7174776453551712,3.063893990535316,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.2,0.3,2.7253316269891457,3.0662965850304293,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.2,0.3,2.73318560862312,3.068654487499476,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.2,0.3,2.7410395902570945,3.0709676855608983,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.2,0.3,2.7488935718910694,3.073236167082392,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.2,0.3,2.756747553525044,3.075459920180137,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.2,0.3,2.7646015351590183,3.077638933217988,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.2,0.3,2.7724555167929927,3.079773194806729,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.2,0.3,2.780309498426967,3.0818626938033247,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.2,0.3,2.7881634800609416,3.0839074193101808,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.2,0.3,2.796017461694916,3.085907360674461,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.2,0.3,2.8038714433288905,3.0878625074873685,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.2,0.3,2.811725424962865,3.089772849583478,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.2,0.3,2.81957940659684,3.091638377040081,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.2,0.3,2.8274333882308142,3.0934590801765376,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.2,0.3,2.8352873698647887,3.095234949553655,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.2,0.3,2.843141351498763,3.096965975973064,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.2,0.3,2.8509953331327376,3.0986521504766693,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.2,0.3,2.858849314766712,3.100293464346003,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.2,0.3,2.8667032964006864,3.101889909101732,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.2,0.3,2.874557278034661,3.1034414765030656,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.2,0.3,2.8824112596686358,3.1049481585472583,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.2,0.3,2.8902652413026098,3.1064099474690803,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.2,0.3,2.898119222936584,3.107826835740331,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.2,0.3,2.905973204570559,3.109198816069348,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.2,0.3,2.913827186204533,3.1105258814005508,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.2,0.3,2.921681167838508,3.1118080249139908,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.2,0.3,2.9295351494724824,3.1130452400249125,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.2,0.3,2.937389131106457,3.114237520383333,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.2,0.3,2.9452431127404317,3.1153848598736484,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.2,0.3,2.9530970943744057,3.116487252614235,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.2,0.3,2.96095107600838,3.117544692957092,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.2,0.3,2.9688050576423546,3.1185571754874597,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.2,0.3,2.976659039276329,3.1195246950234994,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.2,0.3,2.984513020910304,3.120447246615964,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.2,0.3,2.9923670025442783,3.1213248255478625,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.2,0.3,3.000220984178253,3.122157427334192,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.2,0.3,3.008074965812227,3.122945047721635,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.2,0.3,3.0159289474462017,3.1236876826882938,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.2,0.3,3.023782929080176,3.124385328443457,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.2,0.3,3.0316369107141505,3.125037981427325,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.2,0.3,3.039490892348125,3.125645638310827,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.2,0.3,3.0473448739820994,3.126208295995376,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.2,0.3,3.0551988556160743,3.1267259516126864,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.2,0.3,3.0630528372500487,3.127198602524607,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.2,0.3,3.070906818884023,3.1276262463229485,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.2,0.3,3.0787608005179976,3.128008880829311,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.2,0.3,3.086614782151972,3.128346504094981,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.2,0.3,3.0944687637859465,3.128639114400788,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.2,0.3,3.102322745419921,3.128886710256997,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.2,0.3,3.110176727053896,3.129089290403229,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.2,0.3,3.11803070868787,3.1292468538083678,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.2,0.3,3.125884690321844,3.1293593996705056,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.2,0.3,3.133738671955819,3.1294269274168838,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.2,0.3,3.141592653589793,3.1294494367038537,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.6,0.3,0.0,0.0,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.6,0.3,0.0078539816339744,0.0011354102168292,0.0260759846168287,mi_gain,,,,,,,,,,,,,,,,,,,,
1.6,0.3,0.0157079632679489,0.0033525553869475,0.044724642028148,mi_gain,,,,,,,,,,,,,,,,,,,,
1.6,0.3,0.0235619449019234,0.006289574515701,0.0611079860724606,mi_gain,,,,,,,,,,,,,,,,,,,,
1.6,0.3,0.0314159265358979,0.0098055897009092,0.0760736763352671,mi_gain,,,,,,,,,,,,,,,,,,,,
1.6,0.3,0.0392699081698724,0.0138159948852476,0.0899928620307155,mi_gain,,,,,,,,,,,,,,,,,,,,
1.6,0.3,0.0471238898038469,0.0182621493620893,0.1030717396667503,mi_gain,,,,,,,,,,,,,,,,,,,,
1.6,0.3,0.0549778714378213,0.0231000939198897,0.1154402096880724,mi_gain,,,,,,,,,,,,,,,,,,,,
1.6,0.3,0.0628318530717958,0.0282951788118908,0.1271868316420281,mi_gain,,,,,,,,,,,,,,,,,,,,
1.6,0.3,0.0706858347057703,0.0338191172096373,0.1383753505395496,mi_gain,,,,,,,,,,,,,,,,,,,,
1.6,0.3,0.0785398163397448,0.0396482093797869,0.1490534975129693,mi_gain,,,,,,,,,,,,,,,,,,,,
1.6,0.3,0.0863937979737193,0.0457621973358566,0.1592580914632223,mi_gain,,,,,,,,,,,,,,,,,,,,
1.6,0.3,0.0942477796076938,0.052143487173202,0.1690181914745846,mi_gain,,,,,,,,,,,,,,,,,,,,
1.6,0.3,0.1021017612416682,0.0587765992902142,0.1783571443761257,mi_gain,,,,,,,,,,,,,,,,,,,,
1.6,0.3,0.1099557428756427,0.0656477668242543,0.1872939689513277,mi_gain,,,,,,,,,,,,,,,,,,,,
1.6,0.3,0.1178097245096172,0.0727446343359945,0.1958443228100298,mi_gain,,,,,,,,,,,,,,,,,,,,
1.6,0.3,0.1256637061435917,0.0800560265397714,0.2040211962971648,mi_gain,,,,,,,,,,,,,,,,,,,,
1.6,0.3,0.1335176877775662,0.0875717673384148,0.2118354218922686,mi_gain,,,,,,,,,,,,,,,,,,,,
1.6,0.3,0.1413716694115407,0.0952825358434126,0.2192960552980749,mi_gain,,,,,,,,,,,,,,,,,,,,
1.6,0.3,0.1492256510455152,0.1031797501464235,0.2264106650482166,mi_gain,,,,,,,,,,,,,,,,,,,,
1.6,0.3,0.1570796326794896,0.1112554722872989,0.2331855554242359,mi_gain,,,,,,,,,,,,,,,,,,,,
1.6,0.3,0.1649336143134641,0.1195023296680715,0.2396259397576699,mi_gain,,,,,,,,,,,,,,,,,,,,
1.6,0.3,0.1727875959474386,0.1279134494063545,0.2457360761157805,mi_gain,,,,,,,,,,,,,,,,,,,,
1.6,0.3,0.1806415775814131,0.1364824029971543,0.2515193739464516,mi_gain,,,,,,,,,,,,,,,,,,,,
1.6,0.3,0.1884955592153876,0.1452031592799225,0.2569784778986033,mi_gain,,,,,,,,,,,,,,,,,,,,
1.6,0.3,0.1963495408493621,0.1540700441653688,0.2621153333746475,mi_gain,,,,,,,,,,,,,,,,,,,,
1.6,0.3,0.2042035224833365,0.1630777059153176,0.2669312371802666,mi_gain,,,,,,,,,,,,,,,,,,,,
1.6,0.3,0.212057504117311,0.1722210850230401,0.2714268757645617,mi_gain,,,,,,,,,,,,,,,,,,,,
1.6,0.3,0.2199114857512855,0.1814953879345562,0.2756023528912964,mi_gain,,,,,,,,,,,,,,,,,,,,
1.6,0.3,0.22776546738526,0.1908960639997778,0.2794572080824887,mi_gain,,,,,,,,,,,,,,,,,,,,
1.6,0.3,0.2356194490192345,0.2004187851575662,0.2829904267824356,mi_gain,,,,,,,,,,,,,,,,,,,,
1.6,0.3,0.2434734306532089,0.210059427949081,0.2862004428702958,mi_gain,,,,,,,,,,,,,,,,,,,,
1.6,0.3,0.2513274122871834,0.2198140575252947,0.2890851338783149,mi_gain,,,,,,,,,,,,,,,,,,,,
1.6,0.3,0.2591813939211579,0.2296789133715124,0.291641809031882,mi_gain,,,,,,,,,,,,,,,,,,,,
1.6,0.3,0.2670353755551324,0.2396503965176133,0.2938671900017399,mi_gain,,,,,,,,,,,,,,,,,,,,
1.6,0.3,0.2748893571891069,0.2497250580397914,0.2957573840344441,mi_gain,,,,,,,,,,,,,,,,,,,,
1.6,0.3,0.2827433388230814,0.2598995886898878,0.2973078488919521,mi_gain,,,,,,,,,,,,,,,,,,,,
1.6,0.3,0.2905973204570559,0.2701708095131836,0.298513348771711,mi_gain,,,,,,,,,,,,,,,,,,,,
1.6,0.3,0.2984513020910304,0.2805356633360494,0.2993679000798722,mi_gain,,,,,,,,,,,,,,,,,,,,
1.6,0.3,0.3063052837250049,0.2909912070218319,0.299864705574158,mi_gain,,,,,,,,,,,,,,,,,,,,
1.6,0.3,0.3141592653589793,0.3015346044075646,0.2999960749565105,mi_gain,,,,,,,,,,,,,,,,,,,,
1.6,0.3,0.3220132469929538,0.3121631198459873,0.2997533294487521,mi_gain,,,,,,,,,,,,,,,,,,,,
1.6,0.3,0.3298672286269283,0.3228741122873866,0.2991266871863224,mi_gain,,,,,,,,,,,,,,,,,,,,
1.6,0.3,0.3377212102609028,0.3336650298442543,0.2981051253594702,mi_gain,,,,,,,,,,,,,,,,,,,,
1.6,0.3,0.3455751918948773,0.3445334047889816,0.2966762138390955,mi_gain,,,,,,,,,,,,,,,,,,,,
1.6,0.3,0.3534291735288518,0.3554768489409614,0.2948259134329642,mi_gain,,,,,,,,,,,,,,,,,,,,
1.6,0.3,0.3612831551628262,0.366493049404738,0.2925383297635697,mi_gain,,,,,,,,,,,,,,,,,,,,
1.6,0.3,0.3691371367968007,0.3775797646253973,0.2897954107998743,mi_gain,,,,,,,,,,,,,,,,,,,,
1.6,0.3,0.3769911184307752,0.3887348207312757,0.2865765719485603,mi_gain,,,,,,,,,,,,,,,,,,,,
1.6,0.3,0.3848451000647497,0.3999561081374805,0.2828582267603477,mi_gain,,,,,,,,,,,,,,,,,,,,
1.6,0.3,0.3926990816987242,0.4112415783866472,0.2786131928643139,mi_gain,,,,,,,,,,,,,,,,,,,,
1.6,0.3,0.4005530633326986,0.4225892412059138,0.2738099303176535,mi_gain,,,,,,,,,,,,,,,,,,,,
1.6,0.3,0.4084070449666731,0.4339971617613385,0.2684115508690072,mi_gain,,,,,,,,,,,,,,,,,,,,
1.6,0.3,0.4162610266006476,0.4454634580929626,0.2623745078311475,mi_gain,,,,,,,,,,,,,,,,,,,,
1.6,0.3,0.4241150082346221,0.4569862987154089,0.2556468306387473,mi_gain,,,,,,,,,,,,,,,,,,,,
1.6,0.3,0.4319689898685966,0.4685639003704673,0.2481656936240284,mi_gain,,,,,,,,,,,,,,,,,,,,
1.6,0.3,0.4398229715025711,0.4801945259194207,0.2398539823073096,mi_gain,,,,,,,,,,,,,,,,,,,,
1.6,0.3,0.4476769531365455,0.4918764823640809,0.2306152976616828,mi_gain,,,,,,,,,,,,,,,,,,,,
1.6,0.3,0.45553093477052,0.5036081189865347,0.220326425747719,mi_gain,,,,,,,,,,,,,,,,,,,,
1.6,0.3,0.4633849164044945,0.515387825598544,0.2088254883483603,mi_gain,,,,,,,,,,,,,,,,,,,,
1.6,0.3,0.471238898038469,0.5272140308923889,0.195892276942284,mi_gain,,,,,,,,,,,,,,,,,,,,
1.6,0.3,0.4790928796724435,0.5390852008856586,0.181213318267351,mi_gain,,,,,,,,,,,,,,,,,,,,
1.6,0.3,0.4869468613064179,0.5509998374531913,0.1643139726209294,mi_gain,,,,,,,,,,,,,,,,,,,,
1.6,0.3,0.4948008429403924,0.5629564769399402,0.1444087643993074,mi_gain,,,,,,,,,,,,,,,,,,,,
1.6,0.3,0.5026548245743669,0.5749536888490854,0.1200019541019242,mi_gain,,,,,,,,,,,,,,,,,,,,
1.6,0.3,0.5105088062083414,0.5869900746001913,0.0873881976068659,mi_gain,,,,,,,,,,,,,,,,,,,,
1.6,0.3,0.5183627878423159,0.5990642663526564,0.0236762452882074,mi_gain,,,,,,,,,,,,,,,,,,,,
1.6,0.3,0.5262167694762904,0.6111749258900585,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.6,0.3,0.5340707511102649,0.623320743561401,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.6,0.3,0.5419247327442394,0.6355004372755475,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.6,0.3,0.5497787143782138,0.6477127515454442,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.6,0.3,0.5576326960121883,0.6599564565789791,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.6,0.3,0.5654866776461628,0.6722303474135827,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.6,0.3,0.5733406592801373,0.6845332430918818,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.6,0.3,0.5811946409141118,0.6968639858759171,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.6,0.3,0.5890486225480862,0.7092214404976391,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.6,0.3,0.5969026041820608,0.7216044934435142,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.6,0.3,0.6047565858160352,0.7340120522712934,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.6,0.3,0.6126105674500097,0.74644304495707,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.6,0.3,0.6204645490839842,0.7588964192709262,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.6,0.3,0.6283185307179586,0.7713711421795686,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.6,0.3,0.6361725123519332,0.7838661992744533,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.6,0.3,0.6440264939859076,0.7963805942240252,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.6,0.3,0.6518804756198822,0.8089133482487569,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.6,0.3,0.6597344572538566,0.8214634996177865,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.6,0.3,0.6675884388878311,0.8340301031660169,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.6,0.3,0.6754424205218056,0.8466122298306016,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.6,0.3,0.68329640215578,0.8592089662058402,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.6,0.3,0.6911503837897546,0.8718194141155375,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.6,0.3,0.699004365423729,0.8844426902019498,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.6,0.3,0.7068583470577036,0.8970779255304979,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.6,0.3,0.714712328691678,0.9097242652094796,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.6,0.3,0.7225663103256524,0.9223808680240436,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.6,0.3,0.730420291959627,0.93504690608375,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.6,0.3,0.7382742735936014,0.9477215644830516,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.6,0.3,0.746128255227576,0.9604040409741346,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.6,0.3,0.7539822368615504,0.9730935456514848,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.6,0.3,0.7618362184955249,0.985789300647692,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.6,0.3,0.7696902001294994,0.9984905398399502,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.6,0.3,0.7775441817634738,1.0111965085667836,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.6,0.3,0.7853981633974484,1.0239064633545405,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.6,0.3,0.7932521450314228,1.0366196716532283,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.6,0.3,0.8011061266653973,1.0493354115812703,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.6,0.3,0.8089601082993718,1.0620529716788116,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.6,0.3,0.8168140899333463,1.0747716506692004,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.6,0.3,0.8246680715673208,1.087490757228296,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
1.6,0.3,0.8325220532012952,1.100209609761285,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
